id,cites,cited_by,reference
87,11.0,3.0,"[""Emergency Committee for American Trade, The Role of the_Multinational Corpora-tljonjtn the U.S. and World Economies, FebV 19727' ~ Frank, Robert H. and Freeman, Richard TÂ»,. Multinational Corporations and Domestic EmploymentÂ» Unpublished paper, 1975."", 'Hufbauer, Gary C. and F. M. Adler, Overseas investment and the Balance _o_f_ Payments, Tax Policy Research Study No. i, U.S. Treasury Department, Was h ing ton, D, C., 1968.', 'Knickerbocker, Frederick., 01igoÂ£_oM^tic_Reaction and_ Multinational Enterprise, Division of Research, Graduate School of Business Administration,, Harvard University, Boston, 1973.', 'Linriemail, Hans, An Econometric^ Study jof Trade Flows (Amsterdam: North-HollandÂ» 1966). .........~ Lipsey, Robert E. and Merle Yahr Weiss, The Relation of U.S. Manufacturing Abroad to U.S. Exports: A Framework for Analysis, Business and Economic Statistics Section, America _________, Analyzing Direct Investment and Trade at the Company Level, 19_72_ Proceedings of the Business and Bconcwdc.....S t at Is tics SectionÂ» American Â£TtatistXcal Association.', ""_____, The Structure of Ocean Transport Charges,1' ExploratlonsJLn Economi_c__Research , Vol. 1, No. 1, Summer .1974, Reddaway, W. B., in collaboration with J.O.N. Perkins, S. J. Potter, and C. T. Taylor, Effects of U.K. Direct Investment Overseas, An Interim Report, University of Cambridge, Department of Applied Economics, Occasional Paper 12, 1967. _______________, in collaboration with S. J. Potter and C. T. Taylor, Effects of BJC."", 'Direct Investment Overseas: Final Report, University of Cambridge, Department of Applied Economics, Occasional Paper 15, 1968.', ""Richardson, J. David, On Going Abroad: The Finn's Initial Foreign Investment: Decision, Quarterly Review of Economics and .Business, Vol. 11, Winter 1971."", 'Stobaugh, Robert B-. and Associates, U. S. Multinational Enterprises and the U*.*SÂ«: Economy:. A Research Study of the Â¡Major-Industries-.that-Account for 90 Per Cent of U.S. Foreign Direct Investment in Manufacturing, Boston, Mass., 1972.', 'Tap1ins Grant B., Models of World Trade, International MonetaryiFund Staff Papers, Nov. 1967.', ""Teeling-Smith, George (Ed.), tonojvatlonj^jÃ¼he Balance of Payments: The Experience of the Pharmaceutical Industry, Offlee Â©f Health leonsmicsÂ» London, 1967. - 58 -Tiiibergen, JanÂ» Shaping the World Economy (New-York; Twentieth Century Fund, 1962), Appendix VI.' ' ....... U.S. Senate, Committee on Finance, Multinational Corporations, Hearings before the Subcommittee on International Trade, February 26Â» 27Â» and 28; March 1 and 6, 1973."", 'U.S. Tariff Commission, Impli cationj^ of Multirm ti,onal Firms for World Trade and Investment and _for^_U.Trade and Labor, Report to the Committee on FinancVlrfTheTiTs. Senate February 1973 (93-1). Yaitsos, Constantine V., Inte_rcountry Income D is tribution and Transnational. Enterprises, Clarendon Press, Oxford, 19*74.']"
88,13.0,0.0,"['G. Bry, The Average Workweek As An Economic Indicator, Nat. Bur Econ. Res. Occasional Paper 69, New York, 1959 M.R. Darby, Paper Recycling and the Stock of Trees, J. Polit. Econ., Sept./Oct.', 'E.F. Denison, The Sources of Economic Growth in the United States and the Alter native~Before Us, Com. Econ. Dev. Supplementary Paper No. 13, New York 1962.', 'R.J. Gordon,$45 Billion of U.S. Private Investment Has Been Mislaid, Amer. Econ. Rev., June 1969, 59, 221-38.', 'R.E. Hall, Are Wages Determined by Supply and Demand?, Unpublished paper, Jan. 1975.', 'J.W. Knowles, The Potential Economic Growth of the United States, U.S. Congress, Joint Econ. Conun. Study Paper No. 20, January 30, 1960.', 'R.E. Lucas, Jr., and L.A. Rapping, Real Wages, Employment, and Inflation, J. Polit. Econ., Sept./Oct. 1969, 77, 721-54.', 'J. Mincer, `Unemployment Effects of Minimum Wages, Nat. Bur. Econ. Res. Working Paper No. 39, May 1974~ 13 F. Welch, Minimum Wage Legislation in the United States, Econ. Inquiry, Sept.', 'National Industrial Conference Board, The Economic Almanac for 1941-42, New York 1941.', 'U.S. Bureau of the Census, 16th Census of the United States. Population: The Labor Force (Sample Statistics), Industrial Characteristics, Washington 1943.', 'U.S. National Resources Planning Board, Security, Work, and_Relief Policies, Washington 1942.', 'U.S. Work Projects Administration, Final Statistical Report of the Federal Emer gency Relief Administration, Washington 1942.', 'Board (NICB). A typical Census publication reads: On the basis of the answers to these questions, persons in the labor force were classified into the following em- ployment status categories: (a) `Employed (except on public emergency work), in.- cluding those reported as at work and those with a job but not at work; and (b) un- employed, including those ~On public emergency work and those `Seeking work. Bureau of the Census, (1944, p. 2). Similarly, Unemployment-The difference be- tween the number of persons in the labor force and the number of persons employed.', 'Persons on the payrolls of government emergency relief projects, such as WPA, CCC, and out-of-school NYA, are not considered employed. NICB (1945, p. 389).']"
89,,,
90,3.0,0.0,"['1. Amemiya, T. [1974], `The Nonlinear Two-Stage Least-Squares Estimator, Journal of Econometrics, Vol. 2, 105-110.', '2. Hausman, J. [1975], `An Instrumental Variable Approach to Full Information Estimators for Linear and Non-Linear Econometric Models , ~r Econometrica, forthcoming.', '3. Jorgenson, D.W., and J. Laffont [1974], Efficient Estimation of Nonlinear Sinuiltaneous Equations with Additive Disturbances, Annals of Economic and Soc ialMeasurernent, Vol. 3, 615-640. -Al-']"
91,,,
92,,,
93,,,
94,,,
95,,,
96,0.0,16.0,[]
97,,,
98,,,
99,,,
100,9.0,0.0,"['1. Cooper, L. and Steinberg, D. I. Methods and Applications of Linear Programming, W. B. Saunders and Co.., Philadelphia, Pa., 1974.', '2. Dantzig, C. B., Ford, L. R., and Fulkerson, D. R. A primal-dual algorithm for linear programming, Linear Inequalities and Related Systems, Kuhn and Tucker, eds., Princeton Univ. Press, Princeton, N. J., 1956.', '3. Hadley, G. Linear Programming, Addison-Wesley Publishing Co., Reading, Mass., 1962.', '4. Hasegawa, H. A study of the dual simplex algorithm, M.S. Thesis, Washington Univ., St. Louis, Mo., 1965.', '5. Kennington, Jeff L. Computational Experience Using the Dual Simplex with Dharmadhikaris Starting Technique, Technical Report C? 74014, Southern Methodist University, Dallas, Texas, 1974.', '6. Lemke, C. E. The dual method of solving the linear programming problems, Naval Research Logistics Quarterly, 1, 48-54, 1954.', '7. Simmonard, N. Linear Programming, Prentice-Hall, Englewood Cliffs, N. J., 1966.', '8. Wagner, H. M. The dual simplex algorithm for bounded variables, Naval Research Logistics Quarterly, 5, 257-261, 1958.', '9. Winograd, S., A new algorithm for inner-product, IEEE Transactions, Computers, 17, 693-694, 1968. .']"
101,0.0,0.0,[]
102,8.0,3.0,"['Arrow, Kenneth J. Higher Education as a Filter. Journal of Public Economics 2, 1973.', 'Gintis, H. Education and the Characteristics of Worker Productivity. A.E.R., May 1971.', 'Griliches, Z., and Mason, W. Education, Income, and Ability. J.P.E. 80, No. 3, suppi. May/June 1972.', 'Layard, R. and Psacharopoulos, G. The Screening Hypothesis and the Returns to Education. J.P.E. 82, No. 5, September/October 1974.', 'Mincer, J. Schooling, Experience, and Earnings. New York: National Bureau of Economic Research, 1974. 5 Pencavel, J. An Essay on the Economics of Work Effort and Wage Payment Systems. Unpublished paper, Stanford University, 1974.', 'Rothschild, M. and Stiglitz J. Increasing Risk II: Its Economic Consequences. J.E.T., March 1971.', 'Spence, M. Job Market Signalling. Q.J.E. 87, No. 3, August 1973.', 'Stiglitz,Joseph.The Theory of `Screening, Education and the Distribution of Income. Cowles Foundation Discussion Paper No. 354, Yale University, 1973.']"
103,,,
104,,,
105,3.0,0.0,"['1. Hughes EFX, Lewit EM, Watkins RN, and Handschin R: Utilization of surgical manpower in a prepaid group practice. N Engl J Med 291:759-763, 1974', '3. Hughes EFX, Lewit EN and Lorenzo FV: Time utilization of ~` population of general surgeons in community practice. Surgery 77:371-383, 1975', '7. Reinhardt UE: Proposed changes in the organization of health-care delivery: an overview and critique. Milbank Mem Fund Q 51:169222, 1973']"
106,,,
107,,,
108,9.0,0.0,"['Altman, Stuart, Nursing Education and Its Impact on Supply, in Herbert Klarman (ed.), Empirical Studies in Health Economics, Baltimore, Johns Hopkins Press, 1970.', 'Benham, Lee, The Labor Market for Registered Nurses: A Three-Equation Model, Review of Economics and Statistics, 53, August 1971.', 'Benham, L., A. Maurizi and M. Reder, Migration, Location and Remuneration of Medical Personnel: Physicians and Dentists, Review of Economics and Statistics, August 1968.', 'Ehrenberg, Ronald G., Organizational Control and the Economic Efficiency of Hospitals: The Production of Nursing Services, Journal of Human Reso!irces, IX, Winter 1974.', 'Feldstein, Martin S., The Rising Cost of Hospital Care, Washington, D.C., Information Resources Press, 1971.', 'Friedman, M., and S. Kuznets, Income from Independent Professional Practice, New York, National Bureau of Economic Research, 1945.', 'Fuchs, Victor R., Differences in Hourly Earnings Between Males and Females, Monthly Labor Review, 94, May 1971.', 'Hansen, W. Lee, Shortages and Investment in Health Manpower, in S. Axelrod (ed.), The Economics of Health and Medical Care, Ann Arbor, University of Michigan, School of Public Health, 1964.', 'Sloan, Frank,, Lifetime Earnings and Physician Choice of Specialty, Industrial and Labor Relations Review, October 1970.']"
109,,,
110,0.0,97.0,[]
111,,,
112,,,
113,,,
114,,,
115,,,
116,,,
117,4.0,1.0,"['""Specific Training and Its Effects on the Human Capital Investment Profile,"" Southern Economsc journal, Or-i. 1977b, 44.', 'Ber&apos;ker,Gary 5., Human Capital, 2nd ed., National Bureau of Economic Research, New York, 1975.', 'Ben-Porath, Yoram, ""The Production of Human Capital and the Life Cycle of Earnings."" Journal 0j Political Economy. Aug. 1967. 75. Bc&apos;jas. George J., ""Job Mobility and Earnings Over the Life Cycle."" lm.nwo). Jan. i 9Th.', 'Burton, John F and Parker, John, ""interiii.Justry Variations in Voluntary Labor Mobility, Industrial and Labor Relations Review, Jan. 1969.']"
118,0.0,2.0,[]
119,,,
120,,,
121,,,
122,,,
123,,,
124,,,
125,,,
126,,,
127,,,
128,11.0,1.0,"['[lJ Cooley, T. F. and E. C. Prescott [1973], Varying Parameter Regression: A Theory and Some Applications, Annals of Economic and Social Measurement, Vol. 2, No. 4, October.', '[2] _________ and ________ [1976], Estimation in the Presence of Stochastic Parameter Variation, Econome-t-rjca, Vol. 44, No. 1, January.', '[3] Fraser, D. C. [1967], A New Technique for the Optimal Smoothing of Data, MIT Instrumentation Lab., Rep. T-474, January.', '[4] Fraser, D. C. and J. E. Potter [1967], The Optimum Linear Smoother as a Combination of ~o Optimum Linear Filters, IEEE Thansactions on Automatic Control, Vol. AC14, No. 4.', '[5] Garbade, K. [1975], The Initialization Problem in Variable Parameter Regression, Working Paper, New York University.', '[6] Kaminski, P. G., A. E. Bryson and S. F. Schmidt [1974], Discrete Square Root Filtering: A Survey of Current Techniques, IEEE Thans. ~itanatic Control, Vol. AC-l6, No. 6, December.', '[7] Pagan, A. [1974], A Note on the Extraction of Components from Time Series, Econometrjca, Vol. 43, No. 6.', '[8] Rosenberg [1968], Varying Parameter Estimation, unpublished Ph.D. Dissertation, Departhent of Economics, Harvard University.', '[9] Rosenberg, B. N. [l973a], A Survey of Stochastic Parameter Regression, Annals of Economic and Social Measurement, Vol. 3, No. 4, October.', '[10] Rosenberg, B. [1973b], The Analysis of A Cross Section of Time Series by Stochas-tically Convergent Parameter Regression, Annals of Economic and Social Measurement, Vol. 3, No. 4, October.', '[11] Saris, A [1973], A Bayesian Approach to the Estimation of Time Varying Regression Coefficients, Annals of Economic and Social Measurement, Vol. 3, No. 4, October.']"
129,,,
130,,,
131,,,
132,,,
133,,,
134,30.0,1.0,"['Acton, Jan P. Nonmonetary Factors in the Demand for Medical Services: Some Empirical Evidence. J.F.E. 83, no. 3 (June 1975): 595-6 14.', 'Aday, Lu Ann, and Andersen, Ronald. Development of Indices of Access to Medical Care. Ann Arbor, Mich.: Health Admin., 1975.', 'Allen, Roy G. D. Mathematical Analysis for Economists. New York: St. Martins, 1964.', 'Becker, Gary S., and Lewis, H. Gregg. On the Interaction between the Quantity and Quality of Children. In New Economic Approaches to Fertility, edited by Theodore W. Schultz. Proceedings of a conference sponsored by the National Bureau of Economic Research and the Population Council. J.P.E. 81, no. 2, Pt. 2 (March/April 1973): S279-S288.', 'Cowling, Keith, and Rayner, A. J. Price, Quality and Market Share. J.P.E. 78, no. 6 (November/December 1970): 1292-1309.', 'Feldman, Roger. Price and Quality Differences in the Physicians Service Market. Presented at the annual meeting of the Allied Social Science Associations, Dallas, December 1975.', 'Friedman, Bernard, and Leibowitz, Arleen. The Bequest Motive in Human Capital and the Health Care of Children. Unpublished paper. Brown Univ., Dept. Econ., 1975.', 'Fuchs, Victor R. The Service Economy. New York: Columbia Univ. Press (for Nat. Bur. Econ. Res.), 1968.', 'Goldman, Fred. An Economic Analysis of Child Health. Ph.D. dissertation, City Univ. New York, 1975.', 'Goldman, Fred, and Grossman, Michael. The Demand for Pediatric Care: An Hedonic Approach. NBER Working Paper no. 134, April 1976.', 'Goldman, Steven M., and Uzawa, Hirofumi. A Note on Separability in Demand Analysis. Econometrica 32, no. 3 (July 1964): 387-98.', 'Griliches, Zvi. Hedonic Price Indexes for Automobiles: An Econometric Analysis of Quality Change. In Government Price Statistics, Hearings, U.S. Congress, Joint Economic Committee. Washington: Government Printing Office, 1961.', 'Cambridge, Mass.: Harvard Univ. Press, 1971.', 'Grossman, Michael. The Demandfor Health: A Theoretical and Empirical Investigation. New York: Columbia Univ. Press (for Nat. Bur. Econ. Res.), 1972.', 'Holtmann, Alphonse G., and Olsen, E. Odgers, Jr. The Determinants of the Demand for Physician Visits in a Consumers Utility Model. Unpublished paper. State Univ. New York at Binghamton, Dept. Econ., 1974.', 'Houthakker, Hendrik S. Compensated Changes in Quantities and Qualities Consumed. Rev. Econ. Studies 19, no. 3 (1952-53): 155-64.', 'Inman, Robert P. The Family Provision of Childrens Health: An Economic Analysis. In The Role of Health Insurance in the Health Services Sector, edited by 280 JOURNAL OF POLITICAL ECONOMY Richard N. Rosett. New York: Neale Watson Acad. Publication (for Nat. Bur. Econ. Res.), 1976.', 'King, A. Thomas. The Demand for Housing: Integrating the Roles ofJourneyto -Work, Neighborhood Quality, and Prices. In Household Production and Consumption, edited by Nestor E. Terleckyj. New York: Columbia Univ~ Press (for Nat. Bur. Econ. Res.), 1975.', 'Michael, Robert T. The Effect of Education on Efficiency in Consumption. New York: Columbia Univ. Press (for Nat. Bur. Econ. Res.), 1972.', 'Muth, Richard F. Household Production and Consumer Demand Functions. Econometrica 34, no. 3 (July 1966): 699-708.', 'Univ. Chicago Press, 1969.', 'Newhouse, Joseph P., and Phelps, Charles E. Price and Income Elasticities for Medical Care Services. In The Economics of Health and Medical Care, edited by Mark Penman. London: Macmillan, 1974.', 'In The Role of Health Insurance in the Health Services Sector, edited by Richard N. Rosett. New York: Neale Watson Acad. Publication (for Nat. Bur. Econ. Res.), 1976.', 'Newhouse, Joseph P., and Sloan, Frank A. Physician Pricing: Monopolistic or Competitive: Reply. Southern Econ. J. 38, no. 4 (April 1972): 577-80.', 'Nichols, D.; Smolensky, E.; and Tideman, T. N. Discrimination by Waiting Time in Merit Goods. A.E.R. 61, no. 3, pt. 1 (June 1971): 312-23.', 'Ohta, Makoto, and Griliches, Zvi. Automobile Prices Revisited: Extensions of the Hedonic Hypothesis. In Household Production and Consumption, edited by Nestor E. Terleckyj. New York: Columbia Univ. Press (for Nat. Bur. Econ. Res.), 1975.', 'Phelps, Charles E. Effects of Insurance on Demand for Medical Care. In Equity in Health Services: Empirical Analyses in Social Policy, edited by Ronald Andersen, Joanna Kravits, and Odin W. Anderson. Cambridge, Mass.: Ballinger, 1975.', 'Steinwald, Bruce, and Sloan, Frank A. Determinants of Physicians Fees. J. Bus. 47, no~ 4 (October 1974): 493-511.', 'Straszheim, Mahlon R. An Econometric Analysis of the Urban Housing Market. New York: Columbia Univ. Press (for Nat. Bur. Econ. Res.), 1975.', 'Theil, Henri. Qualities, Prices and Budget Enquiries. Rev. Econ. Studies 19, no. 3 (1952-53): 129-47.']"
